,Open,High,Low,Close,Volume
2015-02-25,150.1,150.1,150.1,150.1,35057
2015-02-26,156.38,150,150,150,41717
2015-02-27,150,150,150,150,27330
2015-03-02,153,153,153,153,35951
2015-03-03,153,153,153,153,51417
2015-03-04,150,150,150,150,203981
2015-03-05,155.8,155.8,155.8,155.8,36614
2015-03-06,161,161,161,161,76623
2015-03-09,155,155,152.96,153,172788
2015-03-10,152.11,152.11,150,150,89486
2015-03-11,156,156,150.2,150.2,107238
2015-03-12,150.2,150.2,150.2,150.2,5357
2015-03-13,150.2,150.2,150.2,150.2,27656
2015-03-16,151,151,151,151,47750
2015-03-17,151,151,151,151,14673
2015-03-18,151,151,151,151,3129
2015-03-19,145,145,145,145,71958
2015-03-20,145,145,145,145,5372
2015-03-23,145,145,145,145,6932
2015-03-24,145,145,145,145,52224
2015-03-25,146,146,140,140,175283
2015-03-26,140.53,141,140.53,141,38506
2015-03-27,147.95,147.95,147.95,147.95,24925
2015-03-30,155.34,163,156.95,156.95,35650
2015-03-31,160,159.95,155,159.95,50279
2015-04-01,167,167.94,167,167.94,240973
2015-04-02,176.33,175,170,175,111124
2015-04-07,167.01,170,166.25,170,290269
2015-04-08,161.5,161.5,161.5,161.5,277522
2015-04-09,155.7,155.7,154.13,154.13,77392
2015-04-10,161.8,158,158,158,32111
2015-04-13,162.93,162.93,162.93,162.93,21376
2015-04-14,162.93,162.93,162.93,162.93,5217
2015-04-15,168.99,160.55,160.55,160.55,33473
2015-04-16,163.99,163.99,163.99,163.99,82083
2015-04-17,160,160,160,160,29715
2015-04-20,160,160,160,160,12365
2015-04-21,160,160,160,160,13904
2015-04-22,160,160,160,160,14413
2015-04-23,156.81,156.81,152.05,152.05,147555
2015-04-24,152.05,152.05,152.05,152.05,27224
2015-04-27,155.1,155.1,155,155,110186
2015-04-28,156,156,152,152,347016
2015-04-29,150,150.03,150.03,150.03,31734
2015-04-30,146.01,150,146.01,150,84334
2015-05-04,150.5,150.5,150.5,150.5,22683
2015-05-05,150,150,150,150,86973
2015-05-06,150,150,150,150,3672
2015-05-07,150,150,150,150,3031
2015-05-08,150,150,150,150,6731
2015-05-11,150,150,150,150,800
2015-05-12,150,150,150,150,101121
2015-05-13,157.2,159.99,151.3,151.3,210749
2015-05-14,151.3,151.3,151.3,151.3,22113
2015-05-15,151.3,151.3,151.3,151.3,17095
2015-05-18,151.3,151.3,151.3,151.3,11561
2015-05-19,151,151,151,151,31693
2015-05-20,154,154,154,154,41099
2015-05-21,154,154,154,154,20489
2015-05-22,154,154,154,154,10634
2015-05-25,150.5,151,150,150,87838
2015-05-26,149.56,150,149.56,150,56699
2015-05-27,150.5,150.5,149.56,149.56,57013
2015-05-28,146.9,146.9,146.8,146.8,77377
2015-06-01,150,150.01,147,147,151704
2015-06-02,150,150,150,150,37890
2015-06-03,152.99,156.9,149.99,150,276179
2015-06-04,157.48,156.3,156.3,156.3,49138
2015-06-05,156.3,156.3,156.3,156.3,13504
2015-06-08,156.3,156.3,156.3,156.3,14006
2015-06-09,150,150,150,150,43801
2015-06-10,150,150,150,150,19015
2015-06-11,152,152,145.52,148,538145
2015-06-12,148,148,148,148,61816
2015-06-15,148,148,148,148,13005
2015-06-16,148,148,148,148,2008
2015-06-17,148,148,148,148,6964
2015-06-18,150.99,150.99,150.99,150.99,166617
2015-06-19,149,149,149,149,124273
2015-06-22,148.06,148.06,146.01,146.01,298505
2015-06-23,150,153.31,148.11,153.31,184888
2015-06-24,158,158.85,158.85,158.85,48887
2015-06-25,156,158.85,156,158.85,20951
2015-06-26,158.85,158.85,158.85,158.85,24386
2015-06-29,155,155,155,155,42588
2015-06-30,155,155,155,155,9670
2015-07-01,150,150,150,150,49495
2015-07-02,150,150,150,150,17944
2015-07-03,150,150,150,150,14290
2015-07-06,148.01,148.01,148,148,55161
2015-07-07,148,148,148,148,28294
2015-07-08,0,0,0,148,17730
2015-07-09,148,148,148,148,24116
2015-07-10,148,148,148,148,63335
2015-07-13,147,147,147,147,610948
2015-07-14,147.01,154.35,147.01,154.35,127085
2015-07-15,154.35,154.35,154.35,154.35,56498
2015-07-16,150,150.01,150,150,237626
2015-07-21,155,155,155,155,52037
2015-07-22,155,156,155,156,143205
2015-07-23,155,155,153.18,153.18,99907
2015-07-24,153.18,153.18,153.18,153.18,34200
2015-07-27,150.01,150.01,150,150,31518
2015-07-28,150,150,150,150,185393
2015-07-29,150.01,155.98,150,155.98,171565
2015-07-30,160,160,155.98,155.98,14146
2015-07-31,155.98,155.98,155.98,155.98,10600
2015-08-03,155.98,155.98,155.98,155.98,6294
2015-08-04,155,155,150.01,150.01,116157
2015-08-05,151,151,150.01,150.01,8307
2015-08-06,155,155,155,155,81492
2015-08-07,159.9,160,159.9,160,83050
2015-08-10,160,165,160,165,54808
2015-08-11,165,165,165,165,3950
2015-08-12,156.8,156.8,156.8,156.8,148309
2015-08-13,157,159,157,159,67901
2015-08-14,159.99,165,154,154,3882960
2015-08-17,151.2,151.2,151.2,151.2,52803
2015-08-18,151.2,151.2,151.2,151.2,4792
2015-08-19,151.2,151.2,151.2,151.2,9719
2015-08-20,151.2,151.2,151.2,151.2,12778
2015-08-21,151.2,151.2,151.2,151.2,2361
2015-08-24,150,150,150,150,53068
2015-08-25,147,151,147,150,164204
2015-08-26,143.5,143.5,143.5,143.5,62692
2015-08-27,140,147.95,140,147.95,74616
2015-08-28,150,150,150,150,46813
2015-08-31,150,150,150,150,7228
2015-09-01,150,150,150,150,24946
2015-09-02,150,150,150,150,22411
2015-09-03,150,150,150,150,7434
2015-09-04,150,150,150,150,11445
2015-09-07,150,150,150,150,14281
2015-09-08,150,150,150,150,12087
2015-09-09,152,152,142.5,142.5,145352
2015-09-10,142.5,142.5,142.5,142.5,28594
2015-09-11,143,143,142.5,142.5,18083
2015-09-14,142.5,142.5,142.5,142.5,13980
2015-09-15,142.5,142.5,142.5,142.5,29669
2015-09-16,145,145,145,145,113290
2015-09-17,145,145,145,145,13393
2015-09-18,145.26,145.26,145,145,95756
2015-09-21,145,145,145,145,32187
